OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6	KEGG_Description
K04754	7478.0	5345.0	7154.0	7530.0	9955.0	7837.0	5746.0	5078.0	6242.0	6645.0	6542.0	5852.0	7078.0	9094.0	7194.0	7375.0	7792.0	7261.0	lipoprotein
K04753	49.0	29.0	37.0	43.0	45.0	66.0	83.0	30.0	30.0	63.0	33.0	61.0	31.0	27.0	45.0	38.0	35.0	39.0	suppressor of ftsI
K04752	8911.0	6972.0	9440.0	9177.0	12077.0	9728.0	7035.0	6143.0	7192.0	7424.0	7785.0	6711.0	8209.0	10363.0	8412.0	8623.0	8970.0	8529.0	nitrogen regulatory protein P-II 2
K04751	13077.0	12680.0	14305.0	13838.0	15619.0	14581.0	13435.0	12368.0	12976.0	12401.0	13911.0	13611.0	14418.0	15984.0	15088.0	14608.0	15233.0	14144.0	nitrogen regulatory protein P-II 1
K01502	5472.0	4122.0	5530.0	5462.0	7341.0	5507.0	4066.0	3586.0	4431.0	4733.0	4571.0	3839.0	5323.0	6722.0	4944.0	5111.0	5617.0	4923.0	aliphatic nitrilase [EC:3.5.5.7]
K14631	138.0	282.0	128.0	154.0	100.0	190.0	125.0	174.0	248.0	143.0	196.0	158.0	219.0	113.0	164.0	166.0	268.0	180.0	flavin reductase ActVB [EC:1.5.1.29]
K05359	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	1.0	0.0	carboxycyclohexadienyl dehydratase [EC:4.2.1.91]
K14632	1.0	3.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	C-6 monooxygenase
K07536	38.0	28.0	56.0	54.0	66.0	63.0	26.0	65.0	55.0	50.0	60.0	40.0	49.0	42.0	58.0	53.0	54.0	59.0	2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-]
K12080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	type IV secretion system protein PtlC
K02364	426.0	340.0	369.0	463.0	481.0	535.0	425.0	373.0	430.0	393.0	574.0	502.0	390.0	441.0	469.0	510.0	483.0	541.0	enterobactin synthetase component F [EC:2.7.7.-]
K12369	4068.0	4347.0	5055.0	4940.0	5994.0	4879.0	3000.0	3116.0	3442.0	3471.0	3705.0	3060.0	4075.0	4146.0	3856.0	4060.0	4723.0	4155.0	dipeptide transport system permease protein
K02361	1446.0	2083.0	2195.0	1686.0	1481.0	1561.0	1535.0	1767.0	1709.0	1785.0	1492.0	1376.0	1975.0	1730.0	1855.0	1846.0	2181.0	1945.0	isochorismate synthase [EC:5.4.4.2]
K02362	359.0	261.0	358.0	419.0	631.0	441.0	375.0	433.0	238.0	519.0	341.0	400.0	335.0	342.0	354.0	335.0	370.0	381.0	enterobactin synthetase component D [EC:2.7.8.-]
K02363	51.0	17.0	89.0	47.0	50.0	33.0	81.0	41.0	29.0	100.0	47.0	95.0	19.0	32.0	37.0	59.0	38.0	39.0	enterobactin 2,3-dihydroxybenzoate-AMP ligase / S-dihydroxybenzoyltransferase [EC:2.7.7.58 2.3.1.-]
K13509	8.0	6.0	18.0	14.0	25.0	12.0	16.0	12.0	19.0	28.0	22.0	15.0	18.0	28.0	28.0	26.0	11.0	26.0	lysophosphatidate acyltransferase [EC:2.3.1.51]
K13503	1098.0	1078.0	1568.0	1417.0	1824.0	1493.0	947.0	1033.0	774.0	911.0	1205.0	964.0	925.0	1101.0	988.0	1104.0	1296.0	1119.0	anthranilate synthase [EC:4.1.3.27]
K13500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chondroitin synthase [EC:2.4.1.175 2.4.1.226]
K12109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 24
K12108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 23
K12101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 16
K12100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 15
K12103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 18
K12102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 17
K12105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 20
K12104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 19
K12107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 22
K12106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	cag pathogenicity island protein 21
K11023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	pertussis toxin subunit 1 [EC:2.4.2.-]
K03014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA-directed RNA polymerases I, II, and III subunit RPABC2;DNA-directed RNA Polymerase II subunit F
K08906	142.0	226.0	262.0	108.0	224.0	308.0	1507.0	1143.0	942.0	508.0	1457.0	1780.0	1591.0	1525.0	1302.0	932.0	1761.0	572.0	cytochrome c6
K08904	0.0	10.0	0.0	1.0	0.0	9.0	26.0	66.0	14.0	6.0	102.0	39.0	3.0	6.0	2.0	42.0	28.0	26.0	photosystem II Psb28-2 protein
K08900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	mitochondrial chaperone BCS1
K06223	3243.0	3685.0	3090.0	3027.0	3203.0	3877.0	5118.0	4398.0	4281.0	3784.0	4931.0	5338.0	4721.0	4835.0	5130.0	4860.0	5226.0	4231.0	DNA adenine methylase [EC:2.1.1.72]
K06199	15360.0	16979.0	17928.0	16975.0	17200.0	16794.0	15483.0	15182.0	15460.0	14547.0	16276.0	15478.0	17231.0	18265.0	17530.0	17445.0	18502.0	17298.0	CrcB protein
K06198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	competence protein CoiA
K06197	82.0	115.0	164.0	76.0	129.0	150.0	775.0	488.0	462.0	281.0	621.0	892.0	777.0	740.0	596.0	401.0	861.0	245.0	cation transport regulator
K06196	5217.0	7446.0	7688.0	6323.0	5922.0	6285.0	6206.0	7148.0	5963.0	5259.0	6672.0	6573.0	6529.0	5967.0	6823.0	6674.0	7182.0	6476.0	cytochrome c-type biogenesis protein
K06194	6900.0	4775.0	6491.0	6980.0	9257.0	7196.0	4994.0	4400.0	5781.0	5915.0	5896.0	5062.0	6598.0	8575.0	6547.0	6736.0	7152.0	6609.0	lipoprotein NlpD
K06193	5206.0	4728.0	6519.0	6023.0	7028.0	6638.0	5065.0	4776.0	4883.0	4855.0	5308.0	5105.0	4781.0	5688.0	5460.0	5517.0	5566.0	5822.0	phosphonoacetate hydrolase [EC:3.11.1.2]
K06192	5383.0	3402.0	4992.0	5455.0	7648.0	5406.0	3438.0	3111.0	4377.0	4569.0	4187.0	3529.0	5273.0	6960.0	4735.0	4783.0	5368.0	4725.0	paraquat-inducible protein B
K06191	513.0	619.0	610.0	453.0	293.0	366.0	513.0	565.0	407.0	464.0	507.0	565.0	558.0	418.0	708.0	507.0	455.0	494.0	glutaredoxin-like protein NrdH
K06190	8088.0	6144.0	8654.0	8439.0	11089.0	8804.0	6164.0	5377.0	6466.0	6781.0	7033.0	6111.0	7300.0	9529.0	7402.0	7826.0	8235.0	7627.0	intracellular septation protein
K11104	2.0	1.0	2.0	0.0	0.0	0.0	20.0	1.0	2.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	melibiose permease
K11105	2503.0	3534.0	3290.0	3055.0	2746.0	2799.0	2911.0	3251.0	2765.0	2708.0	2873.0	2995.0	3105.0	2750.0	3004.0	3151.0	3405.0	3212.0	cell volume regulation protein A
K11106	268.0	294.0	286.0	247.0	268.0	328.0	289.0	192.0	199.0	248.0	273.0	303.0	204.0	271.0	262.0	360.0	277.0	234.0	L-tartrate/succinate antiporter
K11107	7.0	21.0	10.0	9.0	17.0	24.0	51.0	11.0	12.0	43.0	5.0	32.0	22.0	13.0	44.0	22.0	24.0	19.0	ferredoxin
K11102	120.0	140.0	348.0	186.0	73.0	116.0	333.0	195.0	179.0	278.0	175.0	284.0	171.0	80.0	170.0	165.0	115.0	350.0	proton glutamate symport protein
K11103	10306.0	9501.0	11520.0	11405.0	13087.0	11195.0	8528.0	7792.0	9014.0	9336.0	9502.0	8501.0	10399.0	11955.0	10039.0	10759.0	11575.0	10437.0	aerobic C4-dicarboxylate transport protein
K07862	57.0	35.0	62.0	47.0	132.0	61.0	101.0	165.0	58.0	190.0	103.0	164.0	61.0	48.0	61.0	55.0	112.0	81.0	serine/threonine transporter
K00666	46924.0	50797.0	56236.0	53177.0	56350.0	50220.0	41767.0	41742.0	42448.0	42432.0	45431.0	41126.0	50753.0	53315.0	50101.0	51440.0	54254.0	50553.0	fatty-acyl-CoA synthase [EC:6.2.1.-]
K00663	764.0	894.0	1068.0	925.0	1072.0	974.0	892.0	812.0	811.0	870.0	969.0	1000.0	781.0	965.0	798.0	945.0	1102.0	875.0	aminoglycoside N6'-acetyltransferase [EC:2.3.1.82]
K00662	1113.0	1802.0	1293.0	1177.0	744.0	1244.0	1801.0	1821.0	2200.0	1402.0	1771.0	1932.0	2188.0	1854.0	1879.0	1723.0	2418.0	1590.0	aminoglycoside N3'-acetyltransferase [EC:2.3.1.81]
K00661	3134.0	3796.0	3860.0	3776.0	3242.0	3660.0	3548.0	3272.0	3787.0	3201.0	3625.0	3705.0	3550.0	3537.0	3700.0	3818.0	3591.0	3456.0	maltose O-acetyltransferase [EC:2.3.1.79]
K00660	3305.0	4530.0	3751.0	3389.0	2338.0	3503.0	4196.0	4147.0	4308.0	3672.0	3712.0	4154.0	3900.0	3697.0	4311.0	4125.0	3974.0	3949.0	chalcone synthase [EC:2.3.1.74]
K06997	12997.0	12808.0	15187.0	14098.0	16149.0	14353.0	12886.0	12941.0	13375.0	12682.0	13606.0	12877.0	14529.0	16236.0	14760.0	14493.0	15392.0	14616.0	None
K06996	10627.0	13440.0	13444.0	12215.0	11780.0	12240.0	10918.0	11030.0	11697.0	10422.0	11542.0	11075.0	12613.0	11986.0	12438.0	13002.0	14104.0	12095.0	None
K06995	7272.0	6727.0	8465.0	7885.0	9837.0	8264.0	6223.0	6571.0	6605.0	6725.0	7370.0	6362.0	7094.0	8564.0	7535.0	7527.0	8311.0	7381.0	None
K10852	1727.0	1757.0	1969.0	1743.0	1859.0	2056.0	1871.0	1959.0	1844.0	1738.0	1574.0	1528.0	1945.0	1723.0	1955.0	1821.0	1669.0	2179.0	isopenicillin-N N-acyltransferase [EC:2.3.1.164]
K06993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None
K06992	635.0	372.0	573.0	1031.0	834.0	1143.0	309.0	383.0	730.0	593.0	469.0	709.0	766.0	1107.0	442.0	507.0	706.0	441.0	None
K06991	2329.0	2472.0	2848.0	2507.0	3218.0	3193.0	2684.0	2535.0	2120.0	2209.0	2792.0	2729.0	2821.0	2863.0	2790.0	2896.0	3606.0	2733.0	None
K06990	1168.0	1197.0	944.0	1029.0	997.0	1390.0	1483.0	1156.0	1128.0	1233.0	1207.0	1389.0	1196.0	1195.0	1418.0	1351.0	1122.0	1202.0	None
K11050	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	multidrug/hemolysin transport system ATP-binding protein
K06999	17203.0	14534.0	18932.0	18532.0	23241.0	18861.0	14941.0	14203.0	15542.0	15651.0	16603.0	15000.0	17665.0	21533.0	17548.0	17793.0	19040.0	17656.0	None
K06998	14375.0	14792.0	16237.0	15881.0	17107.0	16063.0	13722.0	13472.0	14657.0	13690.0	15166.0	14231.0	15896.0	17168.0	15896.0	16311.0	17312.0	15719.0	None
K05338	3.0	5.0	3.0	2.0	5.0	3.0	33.0	6.0	6.0	8.0	4.0	15.0	5.0	2.0	2.0	2.0	1.0	3.0	holin-like protein
K11051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	multidrug/hemolysin transport system permease protein
K06441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ferredoxin hydrogenase gamma subunit [EC:1.12.7.2]
K06440	10.0	9.0	17.0	9.0	5.0	11.0	24.0	10.0	17.0	16.0	9.0	22.0	8.0	4.0	7.0	6.0	4.0	8.0	similar to spore coat protein
K06443	2089.0	2990.0	2609.0	2348.0	2009.0	2446.0	2189.0	2199.0	2271.0	2102.0	2126.0	2052.0	2456.0	2102.0	2394.0	2459.0	2580.0	2296.0	lycopene beta cyclase [EC:1.14.-.-]
K06442	8844.0	9422.0	10048.0	9491.0	10402.0	9516.0	9250.0	9000.0	8954.0	8619.0	9667.0	9176.0	10222.0	11173.0	10306.0	10293.0	10955.0	9776.0	putative hemolysin
K06445	1706.0	1424.0	1708.0	1865.0	2050.0	2281.0	2170.0	1708.0	1785.0	1615.0	2124.0	2422.0	2266.0	2500.0	2135.0	1944.0	2382.0	1946.0	acyl-CoA dehydrogenase [EC:1.3.99.-]
K06447	808.0	654.0	1003.0	1080.0	1174.0	1201.0	643.0	661.0	679.0	749.0	750.0	771.0	731.0	984.0	645.0	756.0	875.0	732.0	succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]
K06446	1248.0	1407.0	1749.0	1597.0	1467.0	1717.0	1014.0	924.0	1029.0	1013.0	1226.0	1185.0	1309.0	1482.0	1176.0	1367.0	1559.0	1321.0	acyl-CoA dehydrogenase [EC:1.3.99.-]
K06309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	spore germination protein
K05686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	macrolide transport system ATP-binding protein
K02655	11643.0	7751.0	11302.0	12004.0	16661.0	12125.0	7817.0	7351.0	9859.0	10015.0	9511.0	7844.0	11551.0	15204.0	10637.0	11133.0	12264.0	11055.0	type IV pilus assembly protein PilE
K07392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AAA family ATPase
K00595	20181.0	18787.0	23293.0	21782.0	26784.0	20833.0	18306.0	18342.0	20121.0	19243.0	20693.0	18340.0	23712.0	27262.0	22136.0	22728.0	25555.0	21527.0	precorrin-6Y C5,15-methyltransferase / precorrin-8W decarboxylase [EC:2.1.1.132 1.-.-.-]
K00594	318.0	524.0	354.0	308.0	207.0	289.0	273.0	304.0	349.0	340.0	337.0	310.0	450.0	403.0	357.0	435.0	781.0	331.0	xylitol oxidase [EC:1.1.3.41]
K00596	3256.0	2540.0	3146.0	3348.0	4396.0	2782.0	2341.0	2246.0	2790.0	3017.0	2883.0	2180.0	3821.0	4880.0	3326.0	3579.0	4005.0	3332.0	2,2-dialkylglycine decarboxylase (pyruvate) [EC:4.1.1.64]
K00599	25169.0	29450.0	31516.0	29046.0	28671.0	27439.0	27138.0	27004.0	27748.0	25675.0	27682.0	26890.0	31124.0	31205.0	30898.0	29665.0	31262.0	29601.0	None
K00598	3802.0	5265.0	4976.0	4533.0	3913.0	4517.0	4775.0	4789.0	4369.0	3764.0	4812.0	4892.0	5008.0	4622.0	4976.0	4792.0	5374.0	4713.0	trans-aconitate 2-methyltransferase [EC:2.1.1.144]
K02657	6879.0	4917.0	6689.0	6957.0	9439.0	7446.0	6850.0	5736.0	6936.0	6400.0	7690.0	7278.0	8718.0	10657.0	8129.0	7866.0	9547.0	7172.0	twitching motility two-component system response regulator PilG
K07642	1347.0	2438.0	1485.0	1435.0	998.0	1542.0	1330.0	1781.0	2329.0	1566.0	1647.0	1467.0	1932.0	1466.0	1654.0	1968.0	2443.0	1718.0	two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]
K07643	0.0	0.0	1.0	1.0	0.0	0.0	40.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]
K07396	1088.0	1032.0	1021.0	1147.0	1624.0	1386.0	956.0	944.0	787.0	1112.0	968.0	1050.0	944.0	983.0	970.0	1095.0	1380.0	979.0	putative protein-disulfide isomerase
K07397	10121.0	8459.0	10577.0	10518.0	13796.0	11070.0	8580.0	7961.0	9187.0	9435.0	9397.0	8404.0	10001.0	12173.0	10244.0	10508.0	11073.0	10198.0	putative redox protein
K07394	771.0	628.0	644.0	712.0	978.0	848.0	779.0	740.0	652.0	840.0	723.0	618.0	745.0	744.0	817.0	755.0	678.0	780.0	SM-20-related protein
K07395	7664.0	5813.0	7936.0	7633.0	10451.0	8042.0	6630.0	5698.0	6548.0	6692.0	7248.0	6325.0	7830.0	9646.0	7971.0	7957.0	8664.0	7704.0	putative proteasome-type protease
K04102	931.0	908.0	1252.0	1106.0	1576.0	1282.0	828.0	849.0	664.0	737.0	920.0	743.0	743.0	739.0	824.0	917.0	1020.0	949.0	4,5-dihydroxyphthalate decarboxylase [EC:4.1.1.55]
K04103	690.0	944.0	857.0	756.0	638.0	881.0	783.0	907.0	975.0	724.0	858.0	889.0	860.0	824.0	846.0	912.0	1030.0	821.0	indolepyruvate decarboxylase [EC:4.1.1.74]
K04100	2073.0	1676.0	2506.0	2277.0	3184.0	2375.0	1202.0	1147.0	1462.0	1561.0	1612.0	1269.0	1647.0	1876.0	1601.0	1863.0	2053.0	1724.0	protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]
K04101	2604.0	2342.0	3237.0	2940.0	4084.0	3123.0	1590.0	1761.0	1954.0	2036.0	2200.0	1672.0	2261.0	2435.0	2097.0	2405.0	2903.0	2373.0	protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]
K04107	5.0	2.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	4.0	0.0	4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.3.7.9];4-hydroxybenzoyl-CoA reductase subunit 1 [EC:1.3.99.20]
K04105	182.0	215.0	233.0	142.0	178.0	184.0	199.0	152.0	128.0	142.0	188.0	175.0	152.0	148.0	170.0	174.0	161.0	178.0	4-hydroxybenzoate-CoA ligase [EC:6.2.1.27]
K04108	5.0	2.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	4.0	0.0	4-hydroxybenzoyl-CoA reductase subunit 2 [EC:1.3.99.20];4-hydroxybenzoyl-CoA reductase subunit alpha [EC:1.3.7.9];4-hydroxybenzoyl-CoA reductase subunit alpha [EC:1.3.99.20]
K04109	79.0	64.0	70.0	58.0	25.0	65.0	128.0	88.0	89.0	86.0	110.0	118.0	82.0	78.0	92.0	64.0	80.0	112.0	4-hydroxybenzoyl-CoA reductase subunit beta [EC:1.3.99.20];4-hydroxybenzoyl-CoA reductase subunit 3 [EC:1.3.99.20];4-hydroxybenzoyl-CoA reductase subunit beta [EC:1.3.7.9]
K07716	3299.0	3307.0	4504.0	3692.0	4577.0	4197.0	3497.0	2980.0	2434.0	2642.0	3393.0	3069.0	2578.0	2936.0	3163.0	3207.0	3180.0	3374.0	two-component system, cell cycle sensor histidine kinase PleC [EC:2.7.13.3]
K07717	16.0	51.0	36.0	13.0	11.0	18.0	65.0	21.0	31.0	31.0	13.0	42.0	11.0	6.0	12.0	9.0	8.0	17.0	two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]
K07714	3089.0	2694.0	2989.0	3008.0	3500.0	3510.0	2977.0	2134.0	2548.0	2746.0	2699.0	2774.0	2782.0	3064.0	3033.0	2894.0	2741.0	2784.0	two-component system, NtrC family, response regulator AtoC
K07715	618.0	492.0	523.0	780.0	797.0	892.0	642.0	514.0	728.0	673.0	595.0	673.0	807.0	990.0	711.0	594.0	730.0	602.0	two-component system, NtrC family, response regulator YfhA
K07712	9595.0	7549.0	9917.0	9878.0	12682.0	10648.0	8209.0	7348.0	8158.0	8409.0	8914.0	8171.0	9055.0	11277.0	9540.0	9615.0	9905.0	9476.0	two-component system, NtrC family, nitrogen regulation response regulator GlnG
K07713	2804.0	2759.0	2293.0	2283.0	1996.0	3147.0	3861.0	2953.0	2954.0	3142.0	3041.0	3533.0	2839.0	2887.0	3573.0	3036.0	2579.0	2839.0	two-component system, NtrC family, response regulator HydG
K07710	51.0	39.0	62.0	37.0	13.0	36.0	106.0	87.0	53.0	55.0	68.0	104.0	50.0	31.0	77.0	45.0	45.0	53.0	two-component system, NtrC family, sensor histidine kinase AtoS [EC:2.7.13.3]
K07711	872.0	712.0	775.0	989.0	1096.0	1297.0	634.0	529.0	843.0	766.0	726.0	756.0	852.0	1038.0	832.0	933.0	975.0	760.0	two-component system, NtrC family, sensor histidine kinase YfhK [EC:2.7.13.3]
K07718	294.0	345.0	229.0	1594.0	155.0	494.0	658.0	633.0	348.0	719.0	234.0	598.0	223.0	109.0	266.0	208.0	166.0	227.0	two-component system, sensor histidine kinase YesM [EC:2.7.13.3]
K07719	16.0	51.0	36.0	13.0	11.0	18.0	65.0	21.0	31.0	31.0	13.0	42.0	11.0	6.0	12.0	9.0	8.0	17.0	two-component system, response regulator YcbB
K00843	132.0	132.0	125.0	131.0	105.0	182.0	181.0	125.0	122.0	118.0	122.0	136.0	126.0	109.0	171.0	162.0	115.0	136.0	None
K00842	52.0	63.0	83.0	54.0	37.0	60.0	34.0	59.0	68.0	46.0	48.0	43.0	101.0	71.0	68.0	51.0	118.0	106.0	aminotransferase [EC:2.6.1.-]
K00841	49.0	49.0	34.0	41.0	28.0	46.0	154.0	73.0	79.0	84.0	46.0	136.0	29.0	14.0	38.0	30.0	23.0	40.0	aminotransferase [EC:2.6.1.-]
K00840	0.0	0.0	1.0	1.0	0.0	0.0	41.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0	succinylornithine aminotransferase [EC:2.6.1.81]
K00847	13877.0	14043.0	16060.0	14967.0	16625.0	15371.0	13720.0	13491.0	13872.0	13358.0	14463.0	13456.0	14860.0	16462.0	15535.0	15322.0	16070.0	15192.0	fructokinase [EC:2.7.1.4]
K00846	4.0	2.0	2.0	0.0	0.0	4.0	4.0	4.0	0.0	2.0	4.0	3.0	2.0	0.0	4.0	2.0	2.0	2.0	ketohexokinase [EC:2.7.1.3]
K00845	19698.0	23726.0	22775.0	22078.0	21293.0	21459.0	21167.0	21636.0	22079.0	19879.0	22269.0	21515.0	23994.0	24716.0	24105.0	24308.0	25711.0	23147.0	glucokinase [EC:2.7.1.2]
K00844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	hexokinase [EC:2.7.1.1]
K00849	3359.0	4772.0	3921.0	3881.0	2667.0	3762.0	3658.0	4038.0	4271.0	3668.0	3720.0	3759.0	4392.0	3967.0	4399.0	4262.0	4176.0	4167.0	galactokinase [EC:2.7.1.6]
K00848	1305.0	2459.0	1769.0	1897.0	1134.0	1382.0	1621.0	1942.0	1719.0	1555.0	1693.0	1706.0	2133.0	1687.0	1921.0	1947.0	2254.0	1924.0	rhamnulokinase [EC:2.7.1.5]
K06302	48.0	49.0	44.0	115.0	28.0	57.0	143.0	79.0	72.0	93.0	46.0	137.0	31.0	15.0	37.0	28.0	22.0	35.0	spore germination protein PD
K13771	4161.0	4122.0	5482.0	4836.0	5680.0	5589.0	3551.0	4172.0	4574.0	3945.0	4145.0	3867.0	4312.0	4733.0	4245.0	4486.0	4928.0	4539.0	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor
K13770	266.0	246.0	211.0	180.0	139.0	226.0	479.0	312.0	318.0	313.0	330.0	453.0	284.0	199.0	314.0	237.0	216.0	310.0	TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein
K13772	681.0	577.0	1071.0	904.0	1430.0	1003.0	470.0	635.0	457.0	559.0	708.0	544.0	522.0	701.0	548.0	654.0	830.0	675.0	Rrf2 family transcriptional regulator, iron-responsive regulator
K13775	4788.0	3605.0	4298.0	4368.0	5639.0	4665.0	3957.0	3439.0	3934.0	4297.0	4378.0	3671.0	4637.0	5988.0	4698.0	4797.0	5231.0	4595.0	citronellol/citronellal dehydrogenase
K13774	1268.0	1258.0	1174.0	1123.0	1239.0	1611.0	1293.0	1092.0	1070.0	1196.0	1186.0	1255.0	981.0	972.0	1183.0	1240.0	1228.0	1194.0	citronellol/citronellal dehydrogenase
K13777	529.0	569.0	624.0	494.0	580.0	634.0	615.0	573.0	451.0	539.0	595.0	656.0	402.0	467.0	514.0	597.0	538.0	533.0	geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5]
K13776	35.0	21.0	36.0	34.0	120.0	33.0	54.0	152.0	37.0	140.0	79.0	121.0	31.0	30.0	49.0	28.0	94.0	59.0	citronellyl-CoA synthetase [EC:6.2.1.-]
K13779	333.0	336.0	393.0	337.0	385.0	419.0	396.0	395.0	287.0	389.0	378.0	452.0	238.0	302.0	319.0	412.0	363.0	336.0	isohexenylglutaconyl-CoA hydratase [EC:4.2.1.57]
K13778	529.0	569.0	624.0	494.0	580.0	634.0	615.0	573.0	451.0	539.0	595.0	656.0	402.0	467.0	514.0	597.0	538.0	533.0	geranyl-CoA carboxylase beta subunit [EC:6.4.1.5]
K02621	9283.0	7119.0	10214.0	9816.0	12719.0	10140.0	7693.0	7042.0	8162.0	8306.0	8486.0	7553.0	8767.0	11103.0	9029.0	9275.0	9655.0	9350.0	topoisomerase IV subunit A [EC:5.99.1.-]
K02992	12929.0	12736.0	14692.0	13926.0	15764.0	14205.0	12827.0	12466.0	12999.0	12455.0	13451.0	12788.0	14237.0	15927.0	14587.0	14344.0	15131.0	14264.0	small subunit ribosomal protein S7
K02623	1234.0	1106.0	1820.0	1497.0	2422.0	1729.0	1024.0	1240.0	857.0	1113.0	1326.0	1060.0	947.0	1169.0	1142.0	1159.0	1430.0	1274.0	LysR family transcriptional regulator, pca operon transcriptional activator
